SendDate,SendTime,Solar Power (kW),Solar energy Generation (kWh),consumptionValue (kW)
07-14-2024,03:18:00,0,0,0.29
07-14-2024,03:23:00,0,0,0.29
07-14-2024,03:28:00,0,0,0.29
07-14-2024,03:34:00,0,0,0.28
07-14-2024,03:39:00,0,0,0.29
07-14-2024,03:44:00,0,0,0.29
07-14-2024,03:50:00,0,0,0.29
07-14-2024,03:55:00,0,0,0.3
07-14-2024,04:00:00,0,0,0.31
07-14-2024,04:05:00,0,0,0.32
07-14-2024,04:10:00,0,0,0.3
07-14-2024,04:15:00,0,0,0.31
07-14-2024,04:23:00,0,0,0.32
07-14-2024,04:27:00,0,0,0.3
07-14-2024,04:32:00,0,0,0.3
07-14-2024,04:37:00,0,0,0.3
07-14-2024,04:42:00,0,0,0.27
07-14-2024,04:47:00,0,0,0.27
07-14-2024,04:51:00,0,0,0.27
07-14-2024,04:55:00,0,0,0.26
07-14-2024,05:00:00,0,0,0.26
07-14-2024,05:06:00,0,0,0.24
07-14-2024,05:11:00,0,0,0.25
07-14-2024,05:16:00,0,0,0.24
07-14-2024,05:21:00,0,0,0.24
07-14-2024,05:27:00,0,0,0.24
07-14-2024,05:32:00,0,0,0.24
07-14-2024,05:37:00,0,0,0.24
07-14-2024,05:43:00,0,0,0.24
07-14-2024,05:48:00,0,0,0.23
07-14-2024,05:53:00,0,0,0.23
07-14-2024,05:58:00,0,0,0.24
07-14-2024,06:03:00,0,0,0.24
07-14-2024,06:08:00,0,0,0.23
07-14-2024,06:13:00,0,0,0.22
07-14-2024,06:18:00,0,0,0.23
07-14-2024,06:25:00,0,0,0.23
07-14-2024,06:30:00,0,0,0.23
07-14-2024,06:35:00,0,0,0.23
07-14-2024,06:41:00,0,0,0.24
07-14-2024,06:45:00,0,0,0.23
07-14-2024,06:50:00,0,0,0.24
07-14-2024,06:56:00,0,0,0.24
07-14-2024,07:01:00,0,0,0.28
07-14-2024,07:06:00,0,0,0.32
07-14-2024,07:11:00,0,0,0.32
07-14-2024,07:17:00,0,0,0.3
07-14-2024,07:22:00,0,0,0.25
07-14-2024,07:28:00,0,0,0.3
07-14-2024,07:33:00,0,0,0.31
07-14-2024,07:39:00,0,0,0.32
07-14-2024,07:44:00,0,0,0.32
07-14-2024,07:49:00,0,0,0.31
07-14-2024,07:54:00,0,0,0.33
07-14-2024,08:00:00,0,0,0.33
07-14-2024,08:05:00,0,0,0.32
07-14-2024,08:10:00,0,0,0.33
07-14-2024,08:15:00,0,0,0.35
07-14-2024,08:20:00,0,0,0.35
07-14-2024,08:27:00,0,0,0.28
07-14-2024,08:32:00,0,0,0.28
07-14-2024,08:37:00,0,0,0.29
07-14-2024,08:42:00,0,0,0.28
07-14-2024,08:47:00,0,0,0.29
07-14-2024,08:53:00,0,0,0.29
07-14-2024,08:58:00,0,0,0.31
07-14-2024,09:03:00,0,0,0.32
07-14-2024,09:08:00,0,0,0.32
07-14-2024,09:14:00,0,0,0.31
07-14-2024,09:19:00,0,0,0.31
07-14-2024,09:26:00,0,0,0.32
07-14-2024,09:31:00,0,0,0.33
07-14-2024,09:36:00,0,0,0.34
07-14-2024,09:41:00,0,0,0.56
07-14-2024,09:46:00,0,0,0.37
07-14-2024,09:52:00,0,0,0.36
07-14-2024,09:57:00,0,0,0.5
07-14-2024,10:02:00,0,0,0.38
07-14-2024,10:07:00,0,0,0.4
07-14-2024,10:13:00,0,0,0.38
07-14-2024,10:18:00,0,0,0.39
07-14-2024,10:24:00,0,0,0.41
07-14-2024,10:29:00,0,0,0.4
07-14-2024,10:35:00,0,0,0.42
07-14-2024,10:40:00,0,0,0.64
07-14-2024,10:45:00,0,0,0.55
07-14-2024,10:50:00,0,0,0.55
07-14-2024,10:56:00,0,0,0.41
07-14-2024,11:01:00,0,0,0.51
07-14-2024,11:06:00,0,0,0.44
07-14-2024,11:11:00,0,0,0.4
07-14-2024,11:17:00,0,0,0.4
07-14-2024,11:23:00,0,0,0.41
07-14-2024,11:28:00,0,0,0.45
07-14-2024,11:33:00,0,0,0.42
07-14-2024,11:38:00,0,0,0.44
07-14-2024,11:44:00,0,0,0.44
07-14-2024,11:49:00,0,0,0.42
07-14-2024,11:54:00,0,0,0.43
07-14-2024,11:59:00,0,0,0.44
07-14-2024,12:04:00,0,0,0.45
07-14-2024,12:10:00,0,0,0.45
07-14-2024,12:15:00,0,0,0.45
07-14-2024,12:21:00,0,0,0.43
07-14-2024,12:26:00,0,0,0.43
07-14-2024,12:31:00,0,0,0.41
07-14-2024,12:36:00,0,0,0.42
07-14-2024,12:42:00,0,0,0.4
07-14-2024,12:47:00,0,0,0.41
07-14-2024,12:52:00,0,0,0.41
07-14-2024,12:57:00,0,0,0.41
07-14-2024,13:02:00,0,0,0.4
07-14-2024,13:08:00,0,0,0.4
07-14-2024,13:14:00,0,0,0.43
07-14-2024,13:19:00,0,0,0.42
07-14-2024,13:25:00,0,0,0.42
07-14-2024,13:32:00,0,0,0.42
07-14-2024,13:36:00,0,0,0.42
07-14-2024,13:41:00,0,0,0.43
07-14-2024,13:47:00,0,0,0.43
07-14-2024,13:52:00,0,0,0.44
07-14-2024,13:57:00,0,0,0.44
07-14-2024,14:02:00,0,0,0.44
07-14-2024,14:07:00,0,0,0.44
07-14-2024,14:13:00,0,0,0.44
07-14-2024,14:18:00,0,0,0.43
07-14-2024,14:24:00,0,0,0.43
07-14-2024,14:29:00,0,0,0.45
07-14-2024,14:35:00,0,0,0.43
07-14-2024,14:40:00,0,0,0.44
07-14-2024,14:45:00,0,0,0.44
07-14-2024,14:50:00,0,0,0.44
07-14-2024,14:55:00,0,0,0.44
07-14-2024,15:01:00,0,0,0.44
07-14-2024,15:06:00,0,0,0.44
07-14-2024,15:11:00,0,0,0.45
07-14-2024,15:16:00,0,0,0.42
07-14-2024,15:21:00,0,0,0.45
07-14-2024,15:27:00,0,0,0.47
07-14-2024,15:32:00,0,0,0.46
07-14-2024,15:38:00,0,0,0.45
07-14-2024,15:43:00,0,0,0.63
07-14-2024,15:48:00,0,0,0.65
07-14-2024,15:53:00,0,0,0.46
07-14-2024,15:59:00,0,0,0.47
07-14-2024,16:04:00,0,0,0.49
07-14-2024,16:09:00,0,0,0.48
07-14-2024,16:14:00,0,0,0.47
07-14-2024,16:19:00,0,0,0.45
07-14-2024,16:26:00,0,0,0.45
07-14-2024,16:31:00,0,0,0.44
07-14-2024,16:37:00,0,0,0.45
07-14-2024,16:42:00,0,0,0.4
07-14-2024,16:47:00,0,0,0.44
07-14-2024,16:52:00,0,0,0.46
07-14-2024,16:57:00,0,0,0.45
07-14-2024,17:02:00,0,0,0.43
07-14-2024,17:08:00,0,0,0.62
07-14-2024,17:13:00,0,0,0.43
07-14-2024,17:18:00,0,0,0.44
07-14-2024,17:24:00,0,0,0.41
07-14-2024,17:29:00,0,0,0.42
07-14-2024,17:35:00,0,0,0.41
07-14-2024,17:40:00,0,0,0.42
07-14-2024,17:45:00,0,0,0.54
07-14-2024,17:50:00,0,0,0.42
07-14-2024,17:55:00,0,0,0.43
07-14-2024,18:01:00,0,0,0.47
07-14-2024,18:06:00,0,0,0.46
07-14-2024,18:11:00,0,0,0.45
07-14-2024,18:16:00,0,0,0.46
07-14-2024,18:22:00,0,0,0.45
07-14-2024,18:28:00,0,0,0.45
07-14-2024,18:33:00,0,0,0.46
07-14-2024,18:38:00,0,0,0.42
07-14-2024,18:43:00,0,0,0.45
07-14-2024,18:49:00,0,0,0.43
07-14-2024,18:54:00,0,0,0.43
07-14-2024,18:59:00,0,0,0.42
07-14-2024,19:05:00,0,0,0.42
07-14-2024,19:10:00,0,0,0.41
07-14-2024,19:15:00,0,0,0.42
07-14-2024,19:21:00,0,0,0.42
07-14-2024,19:26:00,0,0,0.4
07-14-2024,19:32:00,0,0,0.4
07-14-2024,19:37:00,0,0,0.39
07-14-2024,19:42:00,0,0,0.41
07-14-2024,19:47:00,0,0,0.63
07-14-2024,19:52:00,0,0,0.41
07-14-2024,19:57:00,0,0,0.47
07-14-2024,20:03:00,0,0,0.4
07-14-2024,20:08:00,0,0,0.41
07-14-2024,20:13:00,0,0,0.42
07-14-2024,20:18:00,0,0,0.41
07-14-2024,20:25:00,0,0,0.41
07-14-2024,20:30:00,0,0,0.4
07-14-2024,20:35:00,0,0,0.4
07-14-2024,20:40:00,0,0,0.4
07-14-2024,20:45:00,0,0,0.42
07-14-2024,20:51:00,0,0,0.4
07-14-2024,20:55:00,0,0,0.39
07-14-2024,21:01:00,0,0,0.4
07-14-2024,21:06:00,0,0,0.39
07-14-2024,21:11:00,0,0,0.38
07-14-2024,21:17:00,0,0,0.38
07-14-2024,21:22:00,0,0,0.39
07-14-2024,21:28:00,0,0,0.43
07-14-2024,21:33:00,0,0,0.43
07-14-2024,21:39:00,0,0,0.39
07-14-2024,21:44:00,0,0,0.41
07-14-2024,21:49:00,0,0,0.41
07-14-2024,21:55:00,0,0,0.41
07-14-2024,22:00:00,0,0,0.4
07-14-2024,22:05:00,0,0,0.41
07-14-2024,22:10:00,0,0,0.41
07-14-2024,22:15:00,0,0,0.4
07-14-2024,22:20:00,0,0,0.37
07-14-2024,22:26:00,0,0,0.38
07-14-2024,22:32:00,0,0,0.36
07-14-2024,22:37:00,0,0,0.38
07-14-2024,22:42:00,0,0,0.38
07-14-2024,22:47:00,0,0,0.39
07-14-2024,22:52:00,0,0,0.39
07-14-2024,22:58:00,0,0,0.38
07-14-2024,23:03:00,0,0,0.37
07-14-2024,23:08:00,0,0,0.37
07-14-2024,23:13:00,0,0,0.37
07-14-2024,23:20:00,0,0,0.36
07-14-2024,23:25:00,0,0,0.36
07-14-2024,23:31:00,0,0,0.36
07-14-2024,23:36:00,0,0,0.36
07-14-2024,23:41:00,0,0,0.36
07-14-2024,23:46:00,0,0,0.35
07-14-2024,23:51:00,0,0,0.34
07-14-2024,23:56:00,0,0,0.34
07-15-2024,00:02:00,0,0,0.34
07-15-2024,00:07:00,0,0,0.32
07-15-2024,00:12:00,0,0,0.33
07-15-2024,00:17:00,0,0,0.33
07-15-2024,00:23:00,0,0,0.33
07-15-2024,00:29:00,0,0,0.33
07-15-2024,00:36:00,0,0,0.32
07-15-2024,00:40:00,0,0,0.32
07-15-2024,00:46:00,0,0,0.31
07-15-2024,00:51:00,0,0,0.31
07-15-2024,00:56:00,0,0,0.31
07-15-2024,01:01:00,0,0,0.32
07-15-2024,01:07:00,0,0,0.31
07-15-2024,01:12:00,0,0,0.31
07-15-2024,01:17:00,0,0,0.32
07-15-2024,01:22:00,0,0,0.32
07-15-2024,01:27:00,0,0,0.3
07-15-2024,01:34:00,0,0,0.29
07-15-2024,01:39:00,0,0,0.3
07-15-2024,01:44:00,0,0,0.31
07-15-2024,01:49:00,0,0,0.34
07-15-2024,01:55:00,0,0,0.33
07-15-2024,02:00:00,0,0,0.33
07-15-2024,02:05:00,0,0,0.31
07-15-2024,02:10:00,0,0,0.33
07-15-2024,02:16:00,0,0,0.33
07-15-2024,02:22:00,0,0,0.31
07-15-2024,02:27:00,0,0,0.31
07-15-2024,02:32:00,0,0,0.33
07-15-2024,02:37:00,0,0,0.32
07-15-2024,02:43:00,0,0,0.32
07-15-2024,02:48:00,0,0,0.32
07-15-2024,02:53:00,0,0,0.31
07-15-2024,02:58:00,0,0,0.3
07-15-2024,03:03:00,0,0,0.31
07-15-2024,03:09:00,0,0,0.31
07-15-2024,03:14:00,0,0,0.3
07-15-2024,03:19:00,0,0,0.3
07-15-2024,03:25:00,0,0,0.3
07-15-2024,03:31:00,0,0,0.29
07-15-2024,03:36:00,0,0,0.27
07-15-2024,03:41:00,0,0,0.26
07-15-2024,03:46:00,0,0,0.27
07-15-2024,03:52:00,0,0,0.26
07-15-2024,03:57:00,0,0,0.26
07-15-2024,04:02:00,0,0,0.26
07-15-2024,04:07:00,0,0,0.25
07-15-2024,04:12:00,0,0,0.25
07-15-2024,04:17:00,0,0,0.25
07-15-2024,04:24:00,0,0,0.26
07-15-2024,04:29:00,0,0,0.26
07-15-2024,04:34:00,0,0,0.26
07-15-2024,04:39:00,0,0,0.25
07-15-2024,04:44:00,0,0,0.25
07-15-2024,04:50:00,0,0,0.26
07-15-2024,04:55:00,0,0,0.25
07-15-2024,05:00:00,0,0,0.26
07-15-2024,05:05:00,0,0,0.25
07-15-2024,05:11:00,0,0,0.26
07-15-2024,05:16:00,0,0,0.26
07-15-2024,05:21:00,0,0,0.27
07-15-2024,05:29:00,0,0,0.26
07-15-2024,05:33:00,0,0,0.25
07-15-2024,05:38:00,0,0,0.27
07-15-2024,05:43:00,0,0,0.25
07-15-2024,05:49:00,0,0,0.26
07-15-2024,05:54:00,0,0,0.25
07-15-2024,05:56:00,0,0,0.25
07-15-2024,06:00:00,0,0,0.24
07-15-2024,06:06:00,0,0,0.25
07-15-2024,06:11:00,0,0,0.28
07-15-2024,06:16:00,0,0,0.28
07-15-2024,06:21:00,0,0,0.27
07-15-2024,06:27:00,0,0,0.28
07-15-2024,06:32:00,0,0,0.28
07-15-2024,06:37:00,0,0,0.44
07-15-2024,06:43:00,0,0,0.31
07-15-2024,06:48:00,0,0,0.31
07-15-2024,06:50:00,0,0,0.33
07-15-2024,06:53:00,0,0,0.33
07-15-2024,06:54:00,0,0,0.26
07-15-2024,06:58:00,0,0,0.26
07-15-2024,07:03:00,0,0,0.3
07-15-2024,07:09:00,0,0,0.3
07-15-2024,07:14:00,0,0,0.3
07-15-2024,07:19:00,0,0,0.3
07-15-2024,07:25:00,0,0,0.34
07-15-2024,07:31:00,0,0,0.34
07-15-2024,07:36:00,0,0,0.34
07-15-2024,07:41:00,0,0,0.34
07-15-2024,07:46:00,0,0,0.34
07-15-2024,07:52:00,0,0,0.34
07-15-2024,07:57:00,0,0,0.35
07-15-2024,08:02:00,0,0,0.34
07-15-2024,08:07:00,0,0,0.3
07-15-2024,08:12:00,0,0,0.31
07-15-2024,08:17:00,0,0,0.31
07-15-2024,08:23:00,118,0,0.31
07-15-2024,08:37:00,651,0.1,0.31
07-15-2024,08:42:00,523,0.1,0.31
07-15-2024,08:46:00,413,0.2,0.3
07-15-2024,08:47:00,693,0.2,0.31
07-15-2024,08:52:00,585,0.2,0.31
07-15-2024,08:57:00,830,0.3,0.31
07-15-2024,09:02:00,842,0.4,0.32
07-15-2024,09:07:00,879,0.4,0.32
07-15-2024,09:12:00,862,0.5,0.32
07-15-2024,09:17:00,940,0.6,0.34
07-15-2024,09:23:00,933,0.6,0.67
07-15-2024,09:28:00,974,0.7,0.39
07-15-2024,09:34:00,730,0.8,0.39
07-15-2024,09:39:00,973,0.9,0.4
07-15-2024,09:44:00,667,0.9,0.4
07-15-2024,09:49:00,861,1,0.41
07-15-2024,09:56:00,198,1.1,0.41
07-15-2024,09:58:00,153,1.1,0.64
07-15-2024,10:00:00,153,1.1,0.44
07-15-2024,10:06:00,153,1.1,0.43
07-15-2024,10:09:00,633,1.1,0.43
07-15-2024,10:10:00,572,1.1,0.57
07-15-2024,10:16:00,806,1.1,0.36
07-15-2024,10:21:00,528,1.2,0.5
07-15-2024,10:27:00,489,1.2,0.37
07-15-2024,10:32:00,528,1.3,0.46
07-15-2024,10:37:00,424,1.3,0.36
07-15-2024,10:43:00,395,1.3,0.39
07-15-2024,10:50:00,316,1.4,0.49
07-15-2024,10:53:00,319,0,0
07-15-2024,10:56:00,332,0,0
07-15-2024,10:59:00,335,1.4,0.43
07-15-2024,11:05:00,321,1.4,0.44
07-15-2024,11:08:00,321,1.4,
07-15-2024,11:11:00,331,1.4,
07-15-2024,11:14:00,336,1.4,0.45
07-15-2024,11:17:00,369,1.4,0.46
07-15-2024,11:19:00,385,1.5,0.47
07-15-2024,11:20:00,379,1.5,0.46
07-15-2024,11:27:00,415,1.6,0.44
07-15-2024,11:32:00,448,1.6,0.46
07-15-2024,11:37:00,502,1.6,0.37
07-15-2024,11:40:00,553,1.7,0.42
07-15-2024,11:41:00,564,1.7,0.36
07-15-2024,11:42:00,579,1.7,0.44
07-15-2024,11:43:00,606,1.7,0.42
07-15-2024,11:44:00,614,1.7,0.37
07-15-2024,11:47:00,623,1.7,0.37
07-15-2024,11:52:00,615,1.8,0.38
07-15-2024,11:57:00,587,1.8,0.4
07-15-2024,12:02:00,541,1.9,0.39
07-15-2024,12:07:00,492,1.9,0.38
07-15-2024,12:12:00,475,1.9,0.41
07-15-2024,12:17:00,491,2,0.41
07-15-2024,12:24:00,530,2,0.4
07-15-2024,12:29:00,575,2.1,0.41
07-15-2024,12:34:00,618,2.1,0.42
07-15-2024,12:39:00,674,2.2,0.4
07-15-2024,12:45:00,719,2.2,0.4
07-15-2024,12:50:00,773,2.3,0.46
07-15-2024,12:55:00,892,2.4,0.46
07-15-2024,13:00:00,880,2.4,0.47
07-15-2024,13:05:00,871,2.5,0.49
07-15-2024,13:11:00,799,2.6,0.5
07-15-2024,13:16:00,619,2.6,0.5
07-15-2024,13:19:00,816,2.6,0.52
07-15-2024,13:19:00,832,2.7,0.53
07-15-2024,13:21:00,820,2.7,0.55
07-15-2024,13:22:00,807,2.7,0.53
07-15-2024,13:24:00,659,2.7,0.54
07-15-2024,13:25:00,716,2.7,0.54
07-15-2024,13:26:00,705,2.7,0.53
07-15-2024,13:32:00,667,2.8,0.53
07-15-2024,13:37:00,608,2.8,0.52
07-15-2024,13:42:00,620,2.9,0.51
07-15-2024,13:48:00,692,2.9,0.51
07-15-2024,13:53:00,768,3,0.51
07-15-2024,13:58:00,658,3.1,0.51
07-15-2024,14:03:00,654,3.1,0.5
07-15-2024,14:08:00,677,3.2,0.48
07-15-2024,14:13:00,616,3.2,0.48
07-15-2024,14:18:00,768,3.3,0.59
07-15-2024,14:25:00,621,3.3,0.43
07-15-2024,14:30:00,623,3.4,0.42
07-15-2024,14:35:00,763,3.4,0.43
07-15-2024,14:40:00,683,3.5,0.43
07-15-2024,14:45:00,631,3.5,0.42
07-15-2024,14:51:00,652,3.6,0.43
07-15-2024,14:56:00,630,3.6,0.41
07-15-2024,15:01:00,613,3.7,0.46
07-15-2024,15:06:00,656,3.7,0.52
07-15-2024,15:12:00,903,3.8,0.42
07-15-2024,15:18:00,950,3.9,0.41
07-15-2024,15:23:00,904,3.9,0.4
07-15-2024,15:28:00,840,4,0.39
07-15-2024,15:33:00,841,4.1,0.43
07-15-2024,15:39:00,594,4.1,0.48
07-15-2024,15:44:00,773,4.2,0.48
07-15-2024,15:49:00,626,4.2,0.49
07-15-2024,15:54:00,846,4.3,0.47
07-15-2024,15:59:00,551,4.4,0.45
07-15-2024,16:04:00,629,4.4,0.45
07-15-2024,16:09:00,861,4.5,0.52
07-15-2024,16:14:00,657,4.5,0.52
07-15-2024,16:17:00,1046,4.6,0.51
07-15-2024,16:20:00,1018,4.6,0.59
07-15-2024,16:26:00,808,4.7,0.48
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
